customer_id,customer_name,gender,age_group,membership_tier,registration_date,preferred_store_id,customer_taxonomies,total_purchases,total_spend,avg_basket_size,purchase_frequency,days_since_last_purchase,unique_products,unique_stores,avg_qty_per_txn,promo_sensitivity
CUS-01001,แกมแพร เวียงจันทึก,M,56-65,gold,2025-12-06,STR-002,M > 56-65 > gold,132,68968.91,522.49,1.32,0,76,10,3.3,0.1742
CUS-01002,อับดุลเลาะห์ ซาซุม,F,65+,silver,2023-03-22,STR-007,F > 65+ > silver,103,52958.86,514.16,1.18,26,59,10,2.62,0.2233
CUS-01003,เพ็ญยุภา ยางสวย,F,36-45,bronze,2023-12-20,STR-003,F > 36-45 > bronze,46,20455.54,444.69,1.07,124,41,10,2.91,0.2391
CUS-01004,สุภาพร ตั้งกุลงาม,F,46-55,silver,2025-07-31,STR-008,F > 46-55 > silver,85,37605.29,442.42,1.18,68,54,10,2.69,0.1882
CUS-01005,ราชันทร์ ทองสินธุ์,F,56-65,bronze,2023-04-04,STR-004,F > 56-65 > bronze,55,20931.73,380.58,1.06,210,43,10,2.45,0.2909
CUS-01006,ชลิดา วะคีมัน,M,18-25,silver,2021-04-28,STR-004,M > 18-25 > silver,80,35695.09,446.19,1.1,35,58,10,3.12,0.1625
CUS-01007,พิมพกานต์ ดิศดใน,F,46-55,silver,2023-09-29,STR-006,F > 46-55 > silver,89,35426.43,398.05,1.13,7,62,10,2.51,0.1798
CUS-01008,ภควัฒน์ นฤทุกข์,F,65+,bronze,2022-04-04,STR-005,F > 65+ > bronze,49,19805.47,404.19,1.09,22,37,10,3.0,0.2245
CUS-01009,ยศพนต์ ดีตพันธุ์,M,18-25,bronze,2025-09-06,STR-009,M > 18-25 > bronze,51,21331.39,418.26,1.06,69,41,9,2.65,0.1765
CUS-01010,วรินทธิ์ธร ตันเผ่า,M,18-25,bronze,2023-09-27,STR-006,M > 18-25 > bronze,43,14731.92,342.6,1.05,26,38,10,2.05,0.1628
CUS-01011,ชิดชนก ยะผา,M,56-65,silver,2020-04-29,STR-003,M > 56-65 > silver,96,38470.95,400.74,1.17,1,59,10,2.88,0.1667
CUS-01012,กิ่งแก้ว นรวิทย์โชติกุล,M,36-45,platinum,2025-05-16,STR-008,M > 36-45 > platinum,227,88307.44,389.02,1.47,70,87,10,2.8,0.1718
CUS-01013,เพทาย บุนยาภิสนท์,F,65+,bronze,2021-09-28,STR-008,F > 65+ > bronze,53,18672.52,352.31,1.06,111,38,10,2.68,0.2642
CUS-01014,อำพร บุญญาภิรมย์,F,56-65,gold,2025-03-09,STR-007,F > 56-65 > gold,160,65429.11,408.93,1.23,7,79,10,2.87,0.175
CUS-01015,อมัด เดชวา,F,18-25,gold,2023-05-11,STR-010,F > 18-25 > gold,141,61375.63,435.29,1.26,106,73,10,2.96,0.2411
CUS-01016,นันทวุฒิ ดาวอร่าม,F,36-45,silver,2020-03-17,STR-004,F > 36-45 > silver,78,35818.49,459.21,1.07,38,59,10,2.79,0.2051
CUS-01017,นิรุตต์ ศิวะวรเวท,F,36-45,gold,2023-12-19,STR-002,F > 36-45 > gold,118,43347.96,367.36,1.24,16,70,10,2.51,0.1525
CUS-01018,คำ เขียวอ่อน,Other,36-45,gold,2023-10-21,STR-007,Other > 36-45 > gold,130,52608.3,404.68,1.13,74,71,10,2.65,0.2154
CUS-01019,อรุณี มนทอง,F,26-35,silver,2024-05-14,STR-003,F > 26-35 > silver,88,39617.1,450.19,1.14,1,62,10,2.65,0.2045
CUS-01020,ฟารินี แก้วชลคราม,F,36-45,gold,2023-07-12,STR-001,F > 36-45 > gold,145,56971.89,392.91,1.26,2,71,10,2.39,0.2069
CUS-01021,ธนวันต์ ยาปะโลหิต,M,18-25,silver,2022-08-31,STR-006,M > 18-25 > silver,98,47407.14,483.75,1.18,37,62,10,2.96,0.1837
CUS-01022,เจษฎากร แนวพญา,F,36-45,bronze,2023-05-23,STR-003,F > 36-45 > bronze,37,14242.73,384.94,1.09,89,30,10,2.27,0.1351
CUS-01023,กวีฉัฏฐ ตัณฑนุช,M,18-25,gold,2021-01-14,STR-008,M > 18-25 > gold,142,71987.06,506.95,1.23,49,74,10,3.02,0.1197
CUS-01024,ศรีสวัสดิ์ เจริญรัมย์,F,46-55,platinum,2021-09-23,STR-004,F > 46-55 > platinum,249,110394.39,443.35,1.4,10,93,10,2.91,0.2209
CUS-01025,นารดา ธรรมนิยม,M,46-55,gold,2025-11-14,STR-005,M > 46-55 > gold,148,66813.51,451.44,1.25,63,72,10,2.6,0.1622
CUS-01026,กฤตเมธ นกทอง,F,26-35,gold,2021-02-06,STR-009,F > 26-35 > gold,142,61839.7,435.49,1.29,95,70,10,2.85,0.1972
CUS-01027,กิติชัย ขันธุลา,F,26-35,bronze,2020-05-29,STR-008,F > 26-35 > bronze,41,18099.85,441.46,1.11,52,29,10,2.76,0.0976
CUS-01028,จันทนา ถนัดเดินข่าว,M,56-65,bronze,2023-06-27,STR-001,M > 56-65 > bronze,40,16630.54,415.76,1.03,0,34,10,2.92,0.125
CUS-01029,กิติยาธรณ์ ภูภักดี,F,56-65,gold,2023-09-27,STR-008,F > 56-65 > gold,160,68727.76,429.55,1.29,15,75,10,2.77,0.2375
CUS-01030,ยุภา ไสยกิจ,F,18-25,silver,2023-07-03,STR-001,F > 18-25 > silver,92,36818.46,400.2,1.26,66,65,10,3.07,0.1739
CUS-01031,ณิชเชฏฐ์ สงประเสริฐ,F,36-45,silver,2022-05-09,STR-006,F > 36-45 > silver,95,44656.15,470.06,1.28,2,61,10,2.96,0.1368
CUS-01032,คำ ดิสกะประกาย,M,36-45,bronze,2023-07-31,STR-008,M > 36-45 > bronze,46,13439.66,292.17,1.05,65,36,10,2.43,0.1087
CUS-01033,บุญญามี นามขำ,F,36-45,bronze,2023-01-25,STR-002,F > 36-45 > bronze,55,27197.32,494.5,1.04,8,43,10,3.02,0.1636
CUS-01034,รวิวาน ถุงเงิน,M,56-65,silver,2021-02-23,STR-004,M > 56-65 > silver,118,55702.97,472.06,1.19,16,70,10,2.87,0.178
CUS-01035,มารีนี ทองเนื้อดี,F,56-65,bronze,2021-08-02,STR-005,F > 56-65 > bronze,43,18626.84,433.18,1.1,290,35,10,2.7,0.186
CUS-01036,ศรีสวัสดิ์ หิรัญสาลี,F,26-35,bronze,2023-10-19,STR-009,F > 26-35 > bronze,39,22462.22,575.95,1.08,113,31,10,3.59,0.2308
CUS-01037,อมัด นวลเพ็ง,M,26-35,bronze,2020-07-25,STR-002,M > 26-35 > bronze,53,33555.63,633.13,1.04,169,41,10,3.17,0.1132
CUS-01038,ปัณณธร ตันตราจิณ,M,18-25,silver,2022-01-03,STR-010,M > 18-25 > silver,98,43471.91,443.59,1.2,51,60,10,3.13,0.1837
CUS-01039,ปภาวรินทร์ เมืองสุข,F,65+,gold,2024-12-31,STR-010,F > 65+ > gold,152,67929.1,446.9,1.26,66,76,10,2.85,0.1974
CUS-01040,นันทวรรณ เลขะพันธุ์,M,36-45,gold,2025-12-25,STR-002,M > 36-45 > gold,143,67718.92,473.56,1.23,0,73,10,2.8,0.2168
CUS-01041,ซุกรี ทองปากน้ำ,Other,46-55,silver,2021-01-15,STR-008,Other > 46-55 > silver,106,34680.77,327.18,1.25,105,59,10,2.55,0.2547
CUS-01042,ศุภชัย นฤทุกข์,M,36-45,silver,2025-03-21,STR-008,M > 36-45 > silver,91,48449.55,532.41,1.21,106,58,10,3.41,0.2308
CUS-01043,จำรัส นิยมเซียม,M,26-35,bronze,2022-11-22,STR-006,M > 26-35 > bronze,45,17830.41,396.23,1.18,134,40,10,3.11,0.2
CUS-01044,ปิยนาฎ เดชวา,M,65+,platinum,2023-09-15,STR-006,M > 65+ > platinum,250,102375.08,409.5,1.49,11,85,10,2.74,0.18
CUS-01045,กิ่งแก้ว เยาวธนโชค,F,18-25,bronze,2021-04-07,STR-006,F > 18-25 > bronze,47,19794.72,421.16,1.07,302,31,10,2.83,0.1702
CUS-01046,นราวรรณ พงศ์ฉบับนภา,F,26-35,bronze,2023-11-28,STR-010,F > 26-35 > bronze,66,28446.74,431.01,1.25,37,49,10,2.92,0.2121
CUS-01047,ชัญญานุนาย เลขะพันธุ์,F,56-65,bronze,2021-03-14,STR-006,F > 56-65 > bronze,51,18542.47,363.58,1.06,72,41,10,2.25,0.1765
CUS-01048,สิริกานต์ เธียรายัน,F,18-25,gold,2025-12-22,STR-008,F > 18-25 > gold,115,52660.99,457.92,1.22,28,67,10,3.14,0.1304
CUS-01049,ผดุงชาติ ตั้งรบ,M,46-55,bronze,2022-09-25,STR-009,M > 46-55 > bronze,44,17855.71,405.81,1.02,98,37,10,2.5,0.0909
CUS-01050,ภูมิปัญญา งามพิเชษฐ์,M,46-55,bronze,2023-10-27,STR-004,M > 46-55 > bronze,44,19983.64,454.17,1.1,134,33,10,2.75,0.2045
CUS-01051,ปภาวรินทร์ สังข์กรด,F,56-65,silver,2024-11-18,STR-010,F > 56-65 > silver,97,39545.53,407.69,1.24,2,62,10,2.88,0.134
CUS-01052,สิริ นพตระกูล,F,56-65,silver,2021-12-09,STR-002,F > 56-65 > silver,78,40152.04,514.77,1.22,16,49,10,3.29,0.1923
CUS-01053,นิติ สันตะวงศ์,F,65+,silver,2025-06-16,STR-002,F > 65+ > silver,86,38928.21,452.65,1.23,172,57,10,2.94,0.1977
CUS-01054,กุลเชษฐ แหยมศิริ,F,46-55,bronze,2021-02-03,STR-008,F > 46-55 > bronze,49,18673.47,381.09,1.14,26,42,10,2.49,0.1224
CUS-01055,ณัฐญาดา ดำริห์ชอบ,M,46-55,bronze,2021-03-21,STR-010,M > 46-55 > bronze,52,18447.6,354.76,1.11,96,42,10,2.63,0.1538
CUS-01056,หรรษา ฉายแสง,F,46-55,bronze,2020-09-08,STR-002,F > 46-55 > bronze,45,23385.87,519.69,1.07,35,39,9,2.93,0.1556
CUS-01057,นพ นวลเพ็ง,M,26-35,gold,2020-01-01,STR-003,M > 26-35 > gold,165,65478.95,396.84,1.3,48,80,10,2.76,0.2
CUS-01058,ชัฎชา ยะผา,F,46-55,silver,2024-05-16,STR-010,F > 46-55 > silver,89,33462.38,375.98,1.1,51,52,10,2.91,0.2697
CUS-01059,บุญเทียน ศรีเผด็จ,F,26-35,bronze,2023-07-20,STR-005,F > 26-35 > bronze,37,24106.34,651.52,1.0,128,31,10,3.3,0.1351
CUS-01060,สมเกียรติ บุนยะตีรณะ,F,65+,bronze,2024-11-15,STR-006,F > 65+ > bronze,45,20385.42,453.01,1.12,130,38,10,3.07,0.1556
CUS-01061,มะลีวัลย์ นุ่มกัน,Other,56-65,bronze,2025-09-21,STR-007,Other > 56-65 > bronze,42,16010.48,381.2,1.14,71,35,10,2.57,0.119
CUS-01062,กิติกานต์ บุณยะภาชน์,F,36-45,bronze,2020-08-05,STR-001,F > 36-45 > bronze,68,28781.2,423.25,1.13,16,46,10,2.66,0.1471
CUS-01063,จักรพันธ์ ซาซุม,F,36-45,bronze,2023-03-01,STR-001,F > 36-45 > bronze,51,20370.41,399.42,1.04,68,37,10,2.88,0.1961
CUS-01064,ผดุงพล ยางสวย,M,65+,silver,2023-07-27,STR-007,M > 65+ > silver,88,37130.78,421.94,1.14,114,59,10,2.84,0.0909
CUS-01065,วิชชากร นาฏคายี,M,46-55,silver,2021-12-11,STR-008,M > 46-55 > silver,99,36948.45,373.22,1.25,66,59,10,2.69,0.1717
CUS-01066,อุดมลักษณ์ ปานสุวรรณ,M,56-65,bronze,2024-01-15,STR-007,M > 56-65 > bronze,42,23057.74,548.99,1.11,112,28,10,3.4,0.2381
CUS-01067,โกมล นิติสาขา,M,65+,bronze,2020-02-17,STR-002,M > 65+ > bronze,58,24989.77,430.86,1.16,28,44,10,2.62,0.1552
CUS-01068,มนรัตน์ แท่นทอง,F,26-35,gold,2025-06-16,STR-007,F > 26-35 > gold,164,62593.42,381.67,1.26,51,79,10,2.77,0.2134
CUS-01069,แปลง แถมธน,Other,26-35,bronze,2024-08-30,STR-008,Other > 26-35 > bronze,52,18090.2,347.89,1.18,16,41,10,2.87,0.25
CUS-01070,เสรี ตรีครุธพันธุ์,F,65+,silver,2024-10-09,STR-010,F > 65+ > silver,107,45063.01,421.15,1.2,128,67,10,2.95,0.1495
CUS-01071,เชิงชาย ปรีชากุลเศรษฐ์,M,56-65,silver,2025-01-17,STR-007,M > 56-65 > silver,76,36425.8,479.29,1.13,89,53,10,3.14,0.1447
CUS-01072,มาสิตะ เตมิยะเดช,M,26-35,silver,2020-01-31,STR-010,M > 26-35 > silver,117,48624.03,415.59,1.24,115,64,10,3.05,0.2479
CUS-01073,ชัชเวศย์ ถนอมพล,F,65+,bronze,2025-08-17,STR-005,F > 65+ > bronze,54,20094.77,372.13,1.08,145,44,10,2.43,0.0741
CUS-01074,ศุภาศิล แนวพนิช,M,56-65,silver,2020-05-17,STR-001,M > 56-65 > silver,128,51735.83,404.19,1.27,0,75,10,2.67,0.2344
CUS-01075,พิชญ์สินี ทหารแท้,F,65+,bronze,2025-05-26,STR-002,F > 65+ > bronze,49,24323.09,496.39,1.17,64,40,10,2.88,0.1837
CUS-01076,วีระวัฒน์ เณรานุสนธิ์,M,65+,silver,2023-02-18,STR-008,M > 65+ > silver,90,35641.34,396.01,1.14,27,63,10,2.5,0.2111
CUS-01077,กฤตพร หนักแน่น,F,56-65,gold,2020-12-28,STR-004,F > 56-65 > gold,135,52093.63,385.88,1.35,80,76,10,2.7,0.2222
CUS-01078,อชิตะวีร์ ทรงโกมล,F,65+,silver,2020-11-15,STR-009,F > 65+ > silver,91,39005.03,428.63,1.3,6,59,10,2.84,0.1319
CUS-01079,ณัฐจศักดิ์ ดาบเพ็ชร์,F,36-45,silver,2023-11-08,STR-009,F > 36-45 > silver,89,41385.12,465.0,1.25,7,60,10,2.89,0.1348
CUS-01080,เนติลักษณ์ ทับทิมไทย,F,46-55,silver,2025-04-05,STR-010,F > 46-55 > silver,80,38106.2,476.33,1.14,69,55,10,3.2,0.2375
CUS-01081,ฉัตรปรียา นฤภัย,F,46-55,bronze,2023-04-21,STR-005,F > 46-55 > bronze,47,17973.67,382.42,1.15,66,38,10,2.62,0.1915
CUS-01082,ณัฐจศักดิ์ ขุนดำ,M,65+,platinum,2023-05-30,STR-010,M > 65+ > platinum,233,107674.71,462.12,1.37,8,88,10,2.91,0.1674
CUS-01083,วิสาร นฤทุกข์,M,65+,silver,2021-11-23,STR-010,M > 65+ > silver,92,50268.03,546.39,1.16,50,58,10,3.54,0.2283
CUS-01084,ณัฐวรินทร นาคะนคร,M,36-45,gold,2020-04-21,STR-005,M > 36-45 > gold,135,57972.77,429.43,1.29,1,80,10,2.99,0.1704
CUS-01085,ศศิธร ทศโยธิน,F,26-35,silver,2023-02-12,STR-005,F > 26-35 > silver,92,38031.23,413.38,1.19,96,55,10,2.97,0.25
CUS-01086,ไมล์ ทองสินธุ์,M,36-45,bronze,2022-11-18,STR-001,M > 36-45 > bronze,52,22776.28,438.01,1.11,320,40,10,3.31,0.2885
CUS-01087,ภารวี ชำนาญวาด,F,56-65,bronze,2021-09-11,STR-008,F > 56-65 > bronze,58,32397.28,558.57,1.07,7,45,10,3.47,0.1379
CUS-01088,ซูรัยดา ธูปหอม,M,26-35,bronze,2022-08-25,STR-008,M > 26-35 > bronze,31,12087.5,389.92,1.15,154,25,9,2.77,0.2903
CUS-01089,ปภาวรินทร์ ทวีเดช,M,56-65,gold,2023-11-05,STR-002,M > 56-65 > gold,136,51827.01,381.08,1.33,69,72,10,2.69,0.1471
CUS-01090,ธเนษฐ ถนอมพล,Other,56-65,platinum,2021-09-23,STR-008,Other > 56-65 > platinum,215,91256.44,424.45,1.37,48,89,10,2.73,0.1628
CUS-01091,ภาสวุฒิ ธรรมฤดี,F,46-55,gold,2022-09-01,STR-008,F > 46-55 > gold,139,71612.9,515.2,1.31,6,79,10,3.12,0.2158
CUS-01092,เจตธนากร เดชคุ้ม,F,26-35,bronze,2023-11-14,STR-001,F > 26-35 > bronze,47,20437.32,434.84,1.07,38,36,10,2.53,0.1915
CUS-01093,ภูวัน ทองสุกเลิศ,F,18-25,bronze,2025-03-15,STR-007,F > 18-25 > bronze,54,17585.02,325.65,1.1,162,41,10,2.44,0.1296
CUS-01094,โอภาส พงศ์ฉบับนภา,F,46-55,gold,2025-12-21,STR-004,F > 46-55 > gold,138,54727.88,396.58,1.23,7,71,10,2.96,0.2174
CUS-01095,วีระวัฒน์ แต้กุล,M,65+,bronze,2022-12-11,STR-003,M > 65+ > bronze,47,26433.77,562.42,1.07,257,35,10,3.7,0.0851
CUS-01096,พรพิไล น้ำทิพย์,F,46-55,bronze,2025-01-12,STR-007,F > 46-55 > bronze,42,15140.65,360.49,1.17,221,38,10,2.81,0.1905
CUS-01097,ณัฐพิชา นานายน,F,56-65,silver,2020-06-17,STR-002,F > 56-65 > silver,93,41799.36,449.46,1.19,79,56,10,2.69,0.1183
CUS-01098,อภิลักษณ์ เณรานุสนธิ์,F,65+,bronze,2024-11-03,STR-010,F > 65+ > bronze,33,9544.08,289.21,1.06,207,28,9,2.33,0.2424
CUS-01099,ยูซุฟ แก้วชลคราม,F,36-45,bronze,2022-12-29,STR-002,F > 36-45 > bronze,57,30020.86,526.68,1.08,88,47,10,2.79,0.2281
CUS-01100,วัลลภ ยาปะโลหิต,M,56-65,bronze,2022-09-17,STR-010,M > 56-65 > bronze,47,23054.27,490.52,1.04,128,37,10,2.77,0.1489
CUS-01101,ยนงคราญ เลิศกิ่ง,F,56-65,bronze,2022-01-06,STR-006,F > 56-65 > bronze,57,22005.8,386.07,1.14,51,40,10,2.77,0.1404
CUS-01102,หล้า ถะเกิงชศ,F,65+,bronze,2020-10-05,STR-001,F > 65+ > bronze,48,24282.52,505.89,1.12,196,36,10,3.25,0.1042
CUS-01103,รวิวาน มิ่งขวัญ,M,56-65,bronze,2024-12-31,STR-006,M > 56-65 > bronze,53,20600.64,388.69,1.06,16,40,10,3.26,0.1698
CUS-01104,ยอดแมน ถมปัด,M,36-45,bronze,2020-05-19,STR-001,M > 36-45 > bronze,42,24093.42,573.65,1.02,116,37,10,3.45,0.1905
CUS-01105,เอกอธิพงษ์ ถนัดอาวุธ,F,18-25,platinum,2022-06-07,STR-010,F > 18-25 > platinum,235,105171.11,447.54,1.49,63,87,10,3.03,0.1489
CUS-01106,อาแอเสาะ ทองเนื้อดี,F,65+,platinum,2020-12-19,STR-010,F > 65+ > platinum,238,110535.3,464.43,1.48,26,85,10,2.76,0.2101
CUS-01107,ไมล์ บุญศล,M,65+,gold,2022-01-26,STR-002,M > 65+ > gold,145,53328.17,367.78,1.22,0,74,10,2.61,0.1793
CUS-01108,อำไพ นักสำหรวจ,F,36-45,bronze,2020-11-06,STR-008,F > 36-45 > bronze,69,29932.71,433.81,1.11,52,53,10,2.68,0.1594
CUS-01109,วรรณชนะชัย ทวนทอง,F,36-45,gold,2023-08-17,STR-005,F > 36-45 > gold,143,66449.29,464.68,1.22,115,75,10,2.86,0.2308
CUS-01110,รอกีเย๊าะ พรมอ่อน,M,18-25,bronze,2020-09-12,STR-007,M > 18-25 > bronze,45,16384.99,364.11,1.05,107,38,10,3.07,0.2667
CUS-01111,ไวพจน์ ด้วงโสน,M,18-25,bronze,2022-12-20,STR-003,M > 18-25 > bronze,46,24849.74,540.21,1.07,159,36,10,3.2,0.1522
CUS-01112,ณัฐธิตา นพตระกูล,M,46-55,platinum,2022-04-01,STR-010,M > 46-55 > platinum,231,96064.18,415.86,1.44,1,88,10,2.83,0.1775
CUS-01113,ปฐวีกานต์ ประจันตะเสน,M,65+,silver,2021-08-12,STR-009,M > 65+ > silver,95,36521.3,384.43,1.09,48,63,10,2.43,0.2526
CUS-01114,อัญธิกา บุญญาไลย์,F,26-35,silver,2021-03-11,STR-008,F > 26-35 > silver,89,29833.59,335.21,1.22,16,55,10,2.27,0.1348
CUS-01115,อริสรา แนวพญา,F,18-25,bronze,2020-10-15,STR-010,F > 18-25 > bronze,50,27298.23,545.96,1.09,49,38,10,3.14,0.24
CUS-01116,หลักทรัพย์ พานเกล้า,F,46-55,bronze,2025-07-31,STR-003,F > 46-55 > bronze,43,16722.72,388.9,1.19,195,35,9,2.49,0.1163
CUS-01117,ลักษมี เนตร์มณี,F,18-25,platinum,2024-05-18,STR-005,F > 18-25 > platinum,263,112102.09,426.24,1.56,22,89,10,2.69,0.1445
CUS-01118,รอซีด๊ะ ร่มธิติรัตน์,M,36-45,platinum,2020-01-16,STR-009,M > 36-45 > platinum,227,100928.95,444.62,1.45,9,83,10,2.77,0.2115
CUS-01119,เนตรฤดี ธรรมสถิตไพศาล,F,46-55,silver,2024-07-12,STR-002,F > 46-55 > silver,106,46583.04,439.46,1.22,88,65,10,2.66,0.1698
CUS-01120,ธัญญกัญญา ถนัดรักษา,F,18-25,bronze,2025-05-28,STR-002,F > 18-25 > bronze,46,27137.09,589.94,1.05,65,35,10,2.96,0.1957
CUS-01121,พุทธ นิลวิมล,F,36-45,bronze,2023-05-25,STR-007,F > 36-45 > bronze,46,16020.15,348.26,1.02,117,38,9,2.48,0.2609
CUS-01122,พรชีวิน ทองอยู่,M,65+,bronze,2025-12-29,STR-006,M > 65+ > bronze,51,20677.37,405.44,1.11,158,41,10,3.02,0.2353
CUS-01123,ฉลองชัย ทุมะบุตร์,M,46-55,gold,2023-04-02,STR-004,M > 46-55 > gold,127,50346.74,396.43,1.22,6,76,10,2.94,0.2441
CUS-01124,ฐิติยาพร ทองประดิฐ,M,18-25,platinum,2022-02-21,STR-005,M > 18-25 > platinum,228,98000.48,429.83,1.49,26,91,10,2.98,0.2018
CUS-01125,จิตรลดา คณานุรักษ์,F,18-25,silver,2024-01-11,STR-008,F > 18-25 > silver,107,37023.98,346.02,1.18,1,69,10,2.64,0.2243
CUS-01126,ปิยนาฎ ศรีเผด็จ,M,65+,silver,2022-02-15,STR-003,M > 65+ > silver,95,45172.56,475.5,1.19,1,57,10,2.79,0.1789
CUS-01127,ดิลก ประจันตะเสน,M,18-25,gold,2022-09-03,STR-008,M > 18-25 > gold,130,50709.06,390.07,1.27,52,69,10,2.98,0.1846
CUS-01128,นาตยา นิลสุวรรณ์,M,56-65,silver,2025-08-08,STR-009,M > 56-65 > silver,91,40871.48,449.14,1.12,82,54,10,2.67,0.1538
CUS-01129,นัฐพล นิยมสำหรวจ,Other,46-55,platinum,2020-03-08,STR-001,Other > 46-55 > platinum,235,98749.02,420.21,1.41,0,94,10,2.8,0.2
CUS-01130,ชลิดา นิยมสำหรวจ,M,36-45,gold,2020-06-24,STR-007,M > 36-45 > gold,154,70200.17,455.85,1.34,22,82,10,2.88,0.2532
CUS-01131,อำไพ บุตราช,M,65+,silver,2025-02-20,STR-009,M > 65+ > silver,88,33837.92,384.52,1.16,48,59,10,2.76,0.1364
CUS-01132,อำพร พรสีมา,M,56-65,bronze,2020-10-22,STR-001,M > 56-65 > bronze,28,12096.6,432.02,1.0,243,25,10,2.93,0.1429
CUS-01133,ณิชเชฏฐ์ แก้วอยู่,F,46-55,silver,2025-04-14,STR-010,F > 46-55 > silver,106,41901.58,395.3,1.23,217,57,10,2.77,0.1887
