product_id,store_id,forecast_date,predicted_qty,high_demand_flag
PRD-0075,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0026,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0079,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0074,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0026,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0050,STR-008,2026-01-02,0.0,0
PRD-0084,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0022,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0017,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0024,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0074,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0027,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0080,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0011,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0074,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0079,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0027,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0028,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0014,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0011,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0073,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0027,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0080,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0090,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0080,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0080,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0090,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0017,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0084,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0027,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0027,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0079,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0024,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0074,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0074,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0090,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0017,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0084,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0024,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0074,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0021,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0014,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0027,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0017,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0084,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0079,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0011,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0014,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0011,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0079,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0022,STR-010,2026-01-02,0.03234554947154305,0
PRD-0025,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0024,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0020,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0020,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0024,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0020,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0076,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0086,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0079,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0014,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0084,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0026,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0015,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0024,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0022,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0050,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0050,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0026,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0017,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0014,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0084,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0026,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0020,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0050,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0022,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0017,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0019,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0078,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0012,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0014,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0014,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0016,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0025,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0024,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0077,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0020,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0023,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0079,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0022,STR-008,2026-01-02,0.0,0
PRD-0079,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0026,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0088,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0081,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0018,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0075,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0026,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0083,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0087,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0020,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0020,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0089,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0013,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0082,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0085,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0022,STR-009,2026-01-02,0.0,0
PRD-0076,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0033,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0090,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0100,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0058,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0042,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0003,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0044,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0056,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0003,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0056,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0044,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0056,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0003,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0044,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0056,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0044,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0097,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0043,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0004,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0057,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0098,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0061,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0061,STR-002,2026-01-02,0.0,0
PRD-0095,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0095,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0061,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0060,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0060,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0060,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0062,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0006,STR-001,2026-01-02,0.0033509856289435265,0
PRD-0095,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0062,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0006,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0062,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0095,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0062,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0062,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0006,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0062,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0095,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0062,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0039,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0060,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-010,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-009,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-004,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-008,2026-01-02,0.0033509856289435265,0
PRD-0059,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0041,STR-002,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0005,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0060,STR-006,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-007,2026-01-02,0.0033509856289435265,0
PRD-0096,STR-003,2026-01-02,0.0033509856289435265,0
PRD-0060,STR-005,2026-01-02,0.0033509856289435265,0
PRD-0040,STR-008,2026-01-02,0.0033509856289435265,0
